GeneID	GSM7796306	GSM7796307	GSM7796308	GSM7796309	GSM7796310	GSM7796311
107985181	0	0	0	0	0	0
105372023	0	0	0	0	0	0
125488	0	0	0	0	0	0
102724246	0	0	0	0	0	0
112268213	0	0	0	0	0	0
26256	0	0	0	0	0	0
114876	0	0	0	0	0	0
100302195	0	0	0	0	0	0
55364	0	0	0	0	0	0
59340	0	0	0	0	0	0
105372026	0	0	0	0	0	0
729950	0	0	0	0	0	0
105372027	0	0	0	0	0	0
105372028	0	0	0	0	0	0
105372029	0	0	0	0	0	0
105372030	0	0	0	0	0	0
107985141	0	0	0	0	0	0
25925	0	0	0	0	0	0
107987256	0	0	0	0	0	0
105372031	0	0	0	0	0	0
6760	0	0	0	0	0	0
143471	0	0	0	0	0	0
6875	0	0	0	0	0	0
105372034	0	0	0	0	0	0
107985142	0	0	0	0	0	0
100506787	0	0	0	0	0	0
284252	0	1	0	0	0	0
102466874	0	0	0	0	0	0
102725227	0	0	0	0	0	0
728606	0	0	0	0	0	0
105372035	0	0	0	0	0	0
361	0	0	0	0	0	0
147429	0	0	0	0	0	0
83539	0	0	0	0	0	0
105372036	0	0	0	0	0	0
107985143	0	0	0	0	0	0
105372037	0	0	0	0	0	0
105372038	0	0	0	0	0	0
105372040	0	0	0	0	0	0
105372041	0	0	0	0	0	0
107985126	0	0	0	0	0	0
105372042	0	0	0	0	0	0
1000	1	1	0	1	0	0
105372043	0	0	0	0	0	0
105372044	0	0	0	0	0	0
105372045	0	0	0	0	0	0
100302131	0	0	0	0	0	0
105372046	0	0	0	0	0	0
105372047	0	0	0	0	0	0
1825	0	0	0	0	0	0
1824	0	0	0	0	0	0
101927698	0	0	0	0	0	0
1823	0	0	0	0	0	0
105372049	0	0	0	0	0	0
1828	0	0	0	0	0	0
101927718	0	0	0	0	0	0
147409	0	0	0	0	0	0
1830	0	0	0	0	0	0
1829	0	0	0	0	0	0
100652770	0	0	0	0	0	0
7276	0	0	0	0	0	0
9331	0	0	0	0	0	0
147407	0	0	0	0	0	0
22878	0	0	0	0	0	0
54941	0	0	0	0	0	0
51444	0	0	0	0	0	0
4225	0	0	0	0	0	0
64762	0	0	0	0	0	0
441818	0	0	0	0	0	0
57565	0	0	0	0	0	0
112268208	0	0	0	0	0	0
105372055	0	0	0	0	0	0
105372058	0	0	0	0	0	0
107985186	0	0	0	0	0	0
374864	0	0	0	0	0	0
105372059	0	0	0	0	0	0
80816	0	0	0	0	0	0
107985157	0	0	0	0	0	0
8715	0	0	0	0	0	0
1837	0	0	0	0	0	0
105372061	0	0	0	0	0	0
10982	0	0	0	0	0	0
84307	0	0	0	0	0	0
100101467	0	0	0	0	0	0
10778	1	2	0	0	1	1
107985139	0	0	0	0	0	0
7572	0	0	0	0	0	0
252884	0	0	0	0	0	0
105372063	0	0	0	0	0	0
125476	0	0	0	0	0	0
100616257	0	0	0	0	0	0
2589	0	0	0	0	0	0
105372065	0	0	0	0	0	0
105372064	0	0	0	0	0	0
406963	0	0	0	0	0	0
100500864	0	0	0	0	0	0
105372066	0	0	0	0	0	0
83608	0	0	0	0	0	0
55197	0	0	1	0	1	0
25800	0	0	0	0	0	0
55250	0	0	0	0	1	0
101927809	0	0	0	0	0	0
55034	0	0	0	0	0	0
80206	0	0	0	0	0	0
105372071	0	0	0	0	0	0
25941	1	0	1	0	0	0
57536	0	0	0	0	0	0
105372069	0	0	0	0	0	0
56853	0	0	0	0	0	0
105372068	0	0	0	0	0	0
106635546	0	0	0	0	0	0
107985118	0	0	0	0	0	0
100422857	0	0	0	0	0	0
102724417	0	0	0	0	0	0
105372073	0	0	0	0	0	0
105372072	0	0	0	0	0	0
105372074	0	0	0	0	0	0
112268212	0	0	0	0	0	0
105372076	0	0	0	0	0	0
105372077	0	0	0	0	0	0
647946	0	0	0	0	0	0
112268214	0	0	0	0	0	0
101927879	0	0	0	0	0	0
100126323	0	0	0	0	0	0
101927857	0	0	0	0	0	0
100846997	0	0	0	0	0	0
100847025	0	0	0	0	0	0
105372079	0	0	0	0	0	0
105372080	0	0	0	0	0	0
105372081	0	0	0	0	0	0
101927900	0	0	0	0	0	0
105372082	0	0	0	0	0	0
107985132	0	0	0	0	0	0
105372084	0	0	0	0	0	0
107985168	0	0	0	0	0	0
641516	0	0	0	0	0	0
105372083	0	0	0	0	0	0
105372085	0	0	0	0	0	0
5289	0	0	0	0	1	0
284260	0	0	0	0	0	0
6014	0	0	0	0	0	0
6860	0	0	0	0	0	0
105372088	0	0	0	0	0	0
105372087	0	0	0	0	0	0
101927921	0	0	0	0	0	0
105667213	0	0	0	0	0	0
105372089	0	0	0	0	0	0
101927943	0	0	0	0	0	0
26040	0	0	0	0	0	0
100422829	0	0	0	0	0	0
105372091	0	0	0	0	0	0
101927961	0	0	0	0	0	0
8170	0	0	0	0	0	0
101927980	0	0	0	0	0	0
107985153	0	0	0	0	0	0
105372093	0	0	0	0	0	0
105372092	0	0	0	0	0	0
6563	0	0	0	0	0	0
57724	0	0	0	0	0	0
284266	0	0	0	0	0	0
9050	1	0	0	0	0	1
498	2	0	0	0	0	1
100188995	0	0	0	0	0	0
115106	0	0	1	0	0	0
147339	0	0	0	0	0	0
494470	0	0	0	0	1	0
105372095	0	0	0	0	0	0
125336	0	0	0	0	0	0
105372096	0	0	0	0	0	0
29906	0	0	0	0	0	0
105372097	0	0	0	0	0	0
9063	1	1	0	0	0	0
83473	0	0	0	0	0	0
100506888	0	0	0	0	0	0
107983955	0	0	0	0	0	0
728929	0	0	0	0	0	0
162699	0	0	0	0	0	0
51224	0	0	0	0	0	0
105372098	0	0	0	0	0	0
84064	0	0	0	0	0	0
51124	0	0	0	0	0	0
652991	0	0	0	0	0	0
110175910	0	0	0	0	0	0
100616264	0	0	0	0	0	0
105372100	0	0	0	0	0	0
4087	0	0	0	0	1	0
105372101	0	0	0	0	0	0
201501	0	0	0	0	0	0
105372104	0	0	0	0	0	0
84322	0	0	0	0	0	0
9811	0	1	0	1	0	0
107987258	0	0	0	0	0	0
100616366	0	0	0	0	0	0
105372107	0	0	0	0	0	0
107985147	0	0	0	0	0	0
105372106	0	0	0	0	0	0
105372105	0	0	0	0	0	0
4092	0	0	0	0	0	0
105372108	0	0	0	0	0	0
100129878	0	0	0	0	0	0
54808	0	0	0	0	0	0
100616420	0	0	0	0	0	0
497661	0	0	1	0	0	1
100526842	4904	4297	4162	4176	4737	3697
100302257	0	0	0	0	0	0
6139	4904	4297	4162	4176	4737	3697
100124516	0	0	0	0	0	0
26791	0	0	0	0	0	0
26790	0	0	0	0	0	0
101928144	0	0	0	0	0	0
9388	0	0	0	0	0	0
105372112	0	0	0	0	0	0
112268210	0	0	0	0	0	0
107984031	0	0	0	0	0	0
10449	0	0	0	0	0	0
103091864	0	0	0	0	0	0
677769	0	0	0	0	0	0
4645	0	0	0	0	0	0
100422865	0	0	0	0	0	0
220136	0	0	0	0	0	0
4152	0	0	0	0	0	0
30827	0	0	0	0	0	0
105372114	0	0	0	0	0	0
220134	0	0	0	0	1	0
105372115	0	0	0	0	0	0
5596	0	0	0	0	0	0
105372116	0	0	0	0	0	0
83876	0	0	0	0	0	0
4200	2	0	1	1	0	0
55520	0	0	0	0	0	0
107985152	0	0	0	0	0	0
105372117	0	0	0	0	0	0
4089	0	0	0	0	2	0
51320	0	0	0	0	0	0
105372118	0	0	0	0	0	0
100287225	0	0	0	0	0	0
105372120	0	0	0	0	0	0
105372121	0	0	0	0	0	0
1630	0	0	0	0	0	0
100616232	0	0	0	0	0	0
102724651	0	0	0	0	0	0
101928167	0	0	0	0	0	0
8932	0	0	0	0	0	0
677819	0	0	0	0	0	0
11201	0	0	0	0	0	0
147323	0	0	0	0	0	0
162681	0	0	0	0	0	0
284254	0	0	0	0	0	0
5874	0	0	0	0	0	0
80323	0	0	0	0	0	0
107985125	0	0	0	0	0	0
105372125	0	0	0	0	0	0
101927229	0	0	0	0	0	0
6925	1	1	3	1	0	0
105372127	0	0	0	0	0	0
100616290	0	0	0	0	0	0
105372126	0	0	0	0	0	0
105372130	0	0	0	0	0	0
100132501	0	0	0	0	0	0
107985183	0	0	0	0	0	0
105372131	0	0	0	0	0	0
101927273	0	0	0	0	0	0
107985164	0	0	0	0	0	0
642484	0	0	0	0	0	0
102724698	0	0	0	0	0	0
100505474	0	0	0	0	0	0
105372132	0	0	0	0	0	0
105372135	0	0	0	0	0	0
9352	0	0	0	0	0	0
23335	0	0	0	0	0	0
107985140	0	0	0	0	0	0
105372136	0	0	0	0	0	0
100885779	0	0	0	0	0	0
284257	0	0	0	0	0	0
105372138	0	0	0	0	0	0
51046	0	0	0	0	0	0
9480	0	0	0	2	0	0
112267870	0	0	0	0	0	0
2235	0	0	0	0	0	0
4677	0	0	0	1	0	0
100505549	0	0	0	0	0	0
5205	0	0	0	0	0	0
105372141	0	1	0	0	0	0
105372140	0	0	0	0	0	0
23327	0	1	2	1	0	0
105372143	0	0	0	0	0	0
107985182	0	0	0	0	0	0
406906	0	0	0	0	0	0
100616357	0	0	0	0	0	0
115701	0	0	0	0	0	0
105372145	0	0	0	0	0	0
106635543	0	0	0	0	0	0
102724745	0	0	0	0	0	0
101927322	0	0	0	0	0	0
10892	1	0	0	0	0	0
105372146	0	0	0	0	0	0
105372147	0	0	0	0	0	0
55205	25	25	11	26	29	13
112268211	0	0	0	0	0	0
390858	0	0	0	0	0	0
107987259	0	0	0	0	0	0
90701	0	0	0	0	0	0
2922	0	0	0	0	0	0
30062	0	0	0	0	0	0
339302	0	0	0	0	0	0
3998	0	0	1	0	0	0
107985156	0	0	0	0	0	0
147372	0	0	0	0	0	0
5366	0	0	0	0	0	0
105372151	0	0	0	0	0	0
105372152	0	0	0	0	0	0
105372155	0	0	0	0	0	0
4160	0	0	0	0	0	0
105372156	0	0	0	0	0	0
28316	0	0	0	0	0	0
105372157	0	0	0	0	0	0
100996669	0	0	0	0	0	0
220441	0	0	0	0	0	0
105372159	0	0	0	0	0	0
112268209	0	0	0	0	0	0
105372158	0	0	0	0	0	0
23556	0	0	0	0	0	0
57614	0	0	0	0	0	0
8792	0	0	0	0	0	0
54877	0	0	0	0	0	0
23239	0	0	0	0	0	0
105372160	0	0	0	0	0	0
105372161	0	0	0	0	0	0
596	0	0	0	0	0	0
2531	0	0	1	0	0	0
9525	0	0	1	0	0	0
5268	0	0	0	0	0	0
89777	0	0	0	0	0	0
5275	0	0	0	0	0	0
6318	0	0	0	0	0	0
6317	0	0	0	0	0	0
89778	0	0	0	0	0	0
8710	0	0	0	0	0	0
5055	0	0	0	0	0	0
5273	0	0	0	0	0	0
284293	0	0	0	0	0	0
105372165	0	0	0	0	0	0
5271	0	0	0	0	0	0
221241	0	0	0	0	0	0
284294	0	0	0	0	0	0
400654	0	0	0	0	0	0
105372166	0	0	0	0	0	0
105372167	0	0	0	0	0	0
107985178	0	0	0	0	0	0
101927404	0	0	0	0	0	0
105372168	0	0	0	0	0	0
107985128	0	0	0	0	0	0
105372169	0	0	0	0	0	0
1005	0	0	0	0	0	0
105372170	0	0	0	0	0	0
28513	0	0	0	0	0	0
100847002	0	0	0	0	0	0
92126	0	1	0	1	0	0
643542	0	0	0	0	0	0
105372174	0	0	0	0	0	0
105372173	0	0	0	0	0	0
105372172	0	0	0	0	0	0
101927430	0	0	0	0	0	0
105372175	0	0	0	0	0	0
54495	0	0	1	0	0	0
79839	0	0	0	0	0	0
107985134	0	0	0	0	0	0
107985135	0	0	0	0	0	0
107985136	0	0	0	0	0	0
220164	0	0	0	0	0	0
105372179	0	0	0	0	0	0
105372178	0	0	0	0	0	0
107985138	0	0	0	0	0	0
10666	0	0	0	0	0	0
25914	0	0	0	1	0	0
105372180	0	0	0	0	0	0
107985158	0	0	0	0	0	0
9306	0	0	0	0	0	0
101927481	0	0	0	0	0	0
102724895	0	0	0	0	0	0
101060542	0	0	0	0	0	0
112268215	0	0	0	0	0	0
105376872	0	0	0	0	0	0
220158	0	0	0	0	0	0
107985166	0	0	0	0	0	0
105372185	0	0	0	0	0	0
105372188	0	0	0	0	0	0
105372187	0	0	0	0	0	0
107985179	0	0	0	0	0	0
100505776	0	0	0	0	0	0
105372186	0	0	0	0	0	0
102724913	0	0	0	0	0	0
105376873	0	0	0	0	0	0
102725148	0	0	0	0	0	0
105372189	0	0	0	0	0	0
147381	0	0	0	0	0	0
81832	0	0	0	0	0	0
100847083	0	0	0	0	0	0
100505797	0	0	0	0	0	0
400655	0	0	0	0	0	0
100505817	0	0	0	0	0	0
105372190	0	0	0	0	0	0
105372191	0	0	0	0	0	0
201456	0	0	0	0	0	0
29090	0	0	0	0	0	0
1528	1	0	0	0	0	1
644041	0	0	0	0	0	0
101927606	0	0	0	0	0	0
125704	0	0	0	0	0	0
55748	0	0	1	0	0	0
84735	0	0	0	0	0	0
55628	0	0	0	1	0	0
400657	0	0	0	0	0	0
107985130	0	0	0	0	0	0
105376874	0	0	0	0	0	0
284273	0	0	0	0	0	0
10194	0	0	1	0	0	0
105372200	0	0	0	0	0	0
284274	0	0	0	0	0	0
107985177	0	0	0	0	0	0
105372201	0	0	0	0	0	0
105372202	0	0	0	0	0	0
100505853	0	0	0	0	0	0
105372203	0	0	0	0	0	0
105372204	0	0	0	0	0	0
339298	0	0	0	0	0	0
105372206	0	0	0	0	0	0
105372207	0	0	0	0	0	0
105372208	0	0	0	0	0	0
105372210	0	0	0	0	0	0
105372209	0	0	0	0	0	0
105372211	0	0	0	0	0	0
9658	0	0	0	0	0	0
101927989	0	0	0	0	0	0
400658	0	0	0	0	0	0
284276	0	0	0	0	0	0
400660	0	0	0	0	0	0
101927651	0	0	0	0	0	0
107985151	0	0	0	0	0	0
105372212	0	0	0	0	0	0
400661	0	0	0	0	0	0
105372213	0	0	0	0	0	0
100131655	0	0	0	0	0	0
7776	0	0	0	0	0	0
105372214	0	0	0	0	0	0
4155	0	0	0	0	0	0
105372217	0	0	0	0	0	0
107987261	0	0	0	0	0	0
2587	0	0	0	0	0	0
107985171	0	0	0	0	0	0
107985172	0	0	0	0	0	0
107985129	0	0	0	0	0	0
101927715	0	0	0	0	0	0
105372218	0	0	0	0	0	0
105372219	0	0	0	0	0	0
105372220	0	0	0	0	0	0
105372221	0	0	0	0	0	0
105372224	0	0	0	0	0	0
645321	0	0	0	0	0	0
27164	0	0	1	0	0	0
105372225	0	0	0	0	0	0
374868	0	0	0	0	0	0
105372226	0	0	0	0	0	0
107985149	0	0	0	0	0	0
4772	0	0	0	0	0	0
107985163	0	0	0	0	0	0
101927897	0	0	0	0	0	0
107985162	0	0	0	0	0	0
102723506	0	0	0	0	0	0
284240	0	0	0	0	0	0
105372228	0	0	0	0	0	0
284241	0	0	0	0	0	0
9150	0	0	0	0	0	0
105376875	0	0	0	0	0	0
26251	0	0	0	0	0	0
80148	0	0	0	0	0	0
440498	0	0	0	0	0	0
10907	0	1	0	0	0	0
79863	0	0	0	0	0	0
100506070	0	0	0	0	0	0
22850	0	0	0	0	0	1
100130522	0	0	0	0	0	0
84552	0	0	0	0	0	0
375690	110	78	78	73	108	54
105376912	1	0	0	1	1	0
100422919	1	0	0	0	0	0
641702	0	0	0	1	0	0
81099	0	1	0	0	0	1
399844	14	9	7	13	11	6
101928344	89	42	58	73	79	46
107985295	0	0	0	0	0	0
8612	0	0	0	0	0	0
54531	0	0	0	0	0	0
51298	0	0	0	0	0	0
126567	0	0	0	0	0	0
25759	0	0	0	0	0	0
284451	0	0	0	0	0	0
8174	0	0	0	0	0	0
105372232	0	0	0	0	0	0
91978	0	0	0	0	0	0
997	0	0	0	0	0	0
3004	0	0	0	0	0	0
105372233	0	0	0	0	0	0
682	0	0	0	0	1	0
610	0	0	0	0	0	0
107987266	0	0	0	0	0	0
5442	0	0	0	0	0	0
105372234	0	0	0	0	0	0
27006	0	0	0	0	0	0
55658	0	0	1	0	0	0
10272	0	0	1	0	0	0
400668	0	0	0	0	0	0
5064	0	0	0	0	1	0
126353	0	0	0	0	0	0
101928450	0	0	0	0	0	0
107985343	0	0	0	0	0	0
5725	0	0	0	4	1	0
100616459	0	0	0	0	0	0
79948	0	0	0	0	0	0
100422854	0	0	0	0	0	0
566	0	0	0	0	0	0
5657	0	0	0	0	0	0
1991	0	0	0	0	0	0
1675	0	0	0	0	0	0
10025	0	0	0	0	0	0
101954271	0	0	0	0	0	0
91300	0	0	0	0	1	0
84634	0	0	0	0	0	0
1820	0	0	0	0	0	0
57418	0	0	0	0	0	0
116444	0	0	0	0	0	0
105372235	0	0	0	0	0	0
91304	0	0	0	0	0	0
103625684	0	0	1	1	0	1
1265	0	0	0	0	0	0
10347	0	0	0	0	0	0
23526	0	0	0	0	0	0
5434	1	0	0	0	0	0
2879	0	0	0	0	1	0
22904	0	0	0	0	0	0
102723798	0	0	0	0	0	0
102725180	0	0	0	0	0	0
6794	0	0	0	0	0	0
255057	0	0	0	0	0	0
513	0	0	0	0	0	0
102723811	0	0	0	0	0	0
90007	0	0	0	0	0	0
107985303	0	0	0	0	0	0
105372236	0	0	0	0	0	0
148046	0	0	0	0	0	0
1153	0	0	0	0	1	0
55009	0	0	0	0	0	0
1943	0	0	0	0	0	0
84939	0	0	0	0	0	0
100189306	0	0	0	0	0	0
100189195	0	0	0	0	0	0
374291	0	0	0	0	0	0
2593	0	0	0	0	0	0
26528	0	0	0	0	0	0
6209	1303	1025	734	730	829	419
10297	0	0	0	0	0	0
148223	0	0	0	0	0	0
54760	0	0	0	0	0	0
92840	0	0	0	0	0	0
339366	0	0	0	0	0	0
107985337	0	0	0	0	0	0
126520	0	0	0	0	0	0
399664	0	0	0	0	0	0
53615	0	0	0	0	0	0
10975	0	0	0	0	0	0
6929	0	0	0	0	0	1
390874	0	0	0	0	0	0
101928543	0	0	0	0	0	0
148229	0	0	0	0	0	0
57455	0	0	0	0	0	0
100302210	0	0	0	0	0	0
100288123	0	0	0	0	0	0
83855	0	0	0	0	0	0
81926	23	23	6	11	19	9
113178	0	0	0	0	0	0
113179	0	0	0	0	0	0
105372238	0	0	0	0	0	0
1455	0	1	0	0	0	1
255193	0	0	0	0	0	0
55643	0	0	0	0	0	0
107985278	0	0	0	0	0	0
2872	0	0	0	0	0	0
126308	1	0	0	0	0	0
113177	0	0	0	0	0	0
8943	0	0	0	0	0	0
84444	0	0	0	0	0	0
55111	0	0	0	0	0	0
100302283	0	0	0	0	0	0
102466736	0	0	0	0	0	0
8175	0	0	0	0	0	0
268	0	0	0	0	0	0
100423031	0	0	0	0	0	0
126306	0	0	0	0	0	0
105372240	0	0	0	0	0	0
4946	0	0	1	1	0	0
374872	0	0	0	0	0	0
645191	0	0	0	0	0	0
101928572	0	0	0	0	0	0
51690	0	0	0	0	0	0
56928	0	0	1	0	1	1
360200	0	0	0	0	0	0
26517	0	0	0	0	0	0
84823	0	1	0	0	0	0
102466806	0	0	0	0	0	0
101928602	0	0	0	0	0	0
4616	0	0	0	0	0	0
2788	0	0	0	0	0	1
102465838	0	0	0	0	0	0
148252	0	0	0	0	1	0
29985	0	0	0	0	0	0
6449	0	0	0	0	0	0
7064	0	1	0	0	0	0
115196	0	1	0	0	0	1
148254	0	0	0	0	0	0
80032	0	0	0	0	0	0
126295	0	0	0	0	0	0
101928631	0	0	0	0	0	0
58492	0	0	0	0	0	0
79816	0	0	0	0	0	0
7089	0	1	0	0	0	0
166	0	0	0	0	0	0
105372242	0	0	0	0	0	0
2767	0	0	0	0	0	0
2769	0	0	0	0	0	0
100996351	0	0	0	0	0	0
8698	0	0	0	0	0	0
56926	0	0	0	0	0	0
60680	0	0	0	0	0	0
105372244	0	0	0	0	0	0
4782	1	0	0	1	0	0
284422	0	0	0	0	0	0
105372246	0	0	0	0	0	0
83475	0	0	0	0	0	0
105372245	0	0	0	0	0	0
51343	0	0	0	0	0	0
126321	1	0	0	0	0	0
100128569	0	0	0	0	0	0
10362	0	0	0	0	0	1
126326	0	0	0	0	0	0
6915	0	0	0	0	0	0
404665	0	0	0	0	0	0
58509	0	0	0	0	0	0
23396	0	0	0	0	0	0
27134	0	0	0	0	0	0
9546	0	0	0	0	0	0
105372248	0	0	0	0	0	0
116541	0	0	0	0	0	0
84839	0	0	0	0	0	0
4145	0	0	0	0	0	0
23217	0	0	0	0	0	0
85300	0	1	0	0	2	0
27231	0	0	0	0	0	0
1613	0	0	0	0	0	0
693222	0	0	0	0	0	0
1938	1	1	2	3	3	1
26812	0	0	0	0	0	0
51588	0	0	0	0	0	0
51341	0	0	0	0	0	0
5605	0	1	0	0	0	0
84699	0	0	0	0	0	0
51548	0	0	0	0	0	0
170961	0	0	0	0	0	0
10148	0	0	0	0	0	0
55702	0	0	0	0	0	0
56961	0	0	0	0	0	0
126259	0	0	0	0	0	0
79187	0	0	0	0	0	0
55620	0	0	0	0	0	0
84954	0	0	0	0	0	0
6455	0	0	0	0	1	0
10036	0	0	0	0	0	0
107985297	0	0	0	0	0	0
80700	0	0	0	0	0	0
100616371	0	0	0	0	0	0
84717	0	0	0	0	0	0
729359	0	0	0	0	0	0
440503	0	0	0	0	0	0
116844	0	0	0	0	0	0
10501	0	0	0	0	0	0
105372249	0	0	0	0	0	0
126282	0	0	0	1	0	0
56005	0	0	0	1	0	0
91039	0	2	0	0	1	1
100131094	0	0	0	0	0	0
105372250	0	0	0	0	0	0
7197	0	0	0	0	0	0
100189416	0	0	0	0	0	0
284424	0	0	0	0	0	0
407045	0	0	0	0	0	0
55527	0	0	0	0	0	0
148022	0	0	0	0	0	0
10226	0	0	0	0	0	0
645432	0	0	0	0	0	0
29128	0	0	0	0	0	0
100616337	0	0	0	0	0	0
23030	0	0	0	0	0	0
5802	0	0	0	0	1	1
105372253	0	0	0	0	0	0
105372252	0	0	0	0	0	0
148066	0	0	0	0	0	0
257000	0	0	0	0	0	0
9667	0	0	0	0	0	0
6294	0	0	0	0	1	0
107985320	0	0	0	0	0	0
125988	0	0	0	0	0	0
374875	0	0	0	0	0	0
25873	1	0	1	1	0	0
9361	0	0	0	0	0	0
257062	0	0	0	0	0	0
163154	0	0	0	0	0	0
56931	0	0	0	0	0	0
4902	0	0	0	0	0	0
2528	0	0	0	0	0	0
2525	0	0	0	0	0	0
101928844	0	0	0	0	0	0
2527	0	0	0	0	0	0
126328	0	0	0	1	0	0
400673	0	0	0	0	0	0
828	0	0	0	0	0	0
8498	0	0	0	0	0	0
100128568	0	0	0	0	0	0
5990	0	0	0	0	0	0
105372255	0	0	0	0	0	0
81616	0	0	0	0	0	0
4298	0	0	1	0	0	0
125981	0	0	0	0	0	0
8192	0	0	0	0	1	0
84266	0	0	0	0	0	0
5623	0	0	0	0	0	0
2962	0	0	0	0	0	0
102465533	0	0	0	0	0	0
102465473	0	0	0	0	0	0
390877	0	0	0	0	0	0
8570	0	1	0	0	1	0
100500888	0	0	0	0	0	0
284427	0	0	0	0	0	0
79085	0	0	0	0	0	1
92359	0	0	0	0	0	0
79958	0	0	0	0	0	0
10382	0	0	0	0	0	0
8744	0	0	0	0	0	0
970	0	0	0	0	0	0
8740	0	0	0	0	0	0
718	0	0	0	0	0	0
56927	1	0	0	0	0	1
102465474	0	0	0	0	0	0
9322	0	1	0	0	0	0
107985302	0	0	0	0	0	0
10045	0	0	0	0	0	0
7409	0	0	0	0	0	0
2015	0	0	0	0	0	0
105372256	0	0	0	0	0	0
326342	0	0	0	0	0	0
497049	0	0	0	0	0	0
112268245	0	0	0	0	0	0
729458	0	0	0	0	0	0
284428	0	0	0	0	0	0
653656	0	0	0	0	0	0
125997	0	0	0	0	0	0
653657	0	0	0	0	0	0
79230	0	0	0	0	0	0
3643	0	0	0	0	0	0
23370	0	0	0	0	0	0
107985284	0	0	0	0	0	0
92960	0	0	0	0	0	0
374877	0	0	0	0	0	0
105372261	0	0	0	0	0	0
140467	0	0	0	0	0	0
57192	1	0	0	0	0	0
10908	0	0	0	0	0	0
57662	0	0	0	0	0	0
102465475	0	0	0	0	0	0
56949	0	0	0	0	0	0
100131801	0	0	0	0	0	0
126006	0	0	0	0	0	0
6813	0	0	0	0	0	0
56729	0	0	0	0	0	0
199675	0	0	0	0	0	0
126003	0	0	0	0	0	0
2208	0	0	0	0	0	0
105372262	0	0	0	0	0	0
339390	0	0	0	0	0	0
30835	0	0	0	0	0	0
10332	0	0	0	0	0	0
105372263	0	0	0	0	0	0
440508	0	0	0	0	0	0
115704	0	0	0	0	0	0
80164	0	0	0	1	0	0
388499	1	1	0	1	1	1
80131	0	0	0	0	0	0
5609	0	0	0	0	0	0
100507588	0	0	0	0	0	0
6618	0	0	0	0	0	0
404217	0	0	0	0	0	0
10469	1	0	0	0	0	0
1994	0	0	0	0	1	0
105372266	0	0	0	0	0	0
6370	0	0	0	0	0	0
84467	0	0	0	0	0	0
79603	0	0	0	0	0	0
107985282	0	0	0	0	0	0
51293	0	0	0	0	0	0
4701	0	0	0	0	1	0
6234	0	0	0	0	0	0
256949	0	0	0	0	0	0
51129	0	0	0	0	0	0
100507567	0	0	0	0	0	0
100847049	0	0	0	0	0	0
9230	0	0	0	0	0	0
51257	0	0	0	0	0	0
4670	0	0	0	1	0	2
84106	0	0	0	0	0	0
84330	0	0	0	0	0	0
4542	0	0	0	0	0	0
81794	0	0	0	0	0	0
105372267	0	0	0	0	0	0
107983991	0	0	0	0	0	0
284382	0	0	0	0	0	0
284383	0	0	0	0	0	0
148156	0	0	0	0	0	0
85509	0	0	0	0	0	0
94025	0	0	0	0	0	0
125963	0	0	0	0	0	0
390882	0	0	0	0	0	0
125962	0	0	0	0	0	0
390883	0	0	0	0	0	0
57693	0	0	0	0	0	0
162998	0	0	0	0	0	0
125958	0	0	0	0	0	0
26648	0	0	0	0	0	0
374879	0	0	0	0	0	0
84527	0	0	0	0	0	0
100529215	0	0	0	0	0	0
7730	0	0	0	0	0	0
112268250	0	0	0	0	0	0
10781	0	0	0	0	0	1
105372269	0	0	0	0	0	0
147741	0	0	0	0	0	0
105372268	0	0	0	0	0	0
79088	0	0	1	1	0	0
101928238	0	0	0	0	0	0
7675	0	0	1	0	0	0
105376914	0	0	0	0	0	0
93134	0	0	0	0	0	0
284385	0	0	0	0	0	0
54811	0	0	1	0	0	0
729648	0	0	0	0	0	0
105372270	0	0	0	0	0	0
162993	0	0	0	0	0	0
100505555	0	0	0	0	0	0
54850	0	0	0	0	0	0
59286	1	2	0	0	0	0
100996288	0	0	0	0	0	0
5300	1	0	0	0	0	0
93145	0	0	0	0	0	0
50509	0	0	0	0	0	0
50700	0	0	0	0	0	0
100847093	0	0	0	0	0	0
388503	0	0	0	0	0	0
55337	0	0	0	0	0	0
83854	0	0	0	0	0	0
56342	0	2	0	0	0	0
692312	0	0	0	0	0	0
692229	0	0	0	0	0	0
100113382	0	0	0	0	0	0
5032	0	0	0	0	0	0
8666	0	0	0	0	0	0
1786	1	1	0	0	0	1
9294	1	0	0	0	0	0
100422925	0	0	0	0	0	0
51073	0	0	0	1	0	0
105372272	0	0	0	0	0	0
3383	0	0	0	0	0	0
3386	0	0	0	0	0	0
7087	0	0	0	0	0	0
100125288	0	0	0	0	0	0
112812	0	0	0	0	0	0
125950	0	0	0	0	0	0
3385	0	0	0	0	0	0
7297	0	0	0	0	0	0
11140	0	0	0	1	0	0
100302213	0	0	0	0	0	0
5141	0	0	0	0	0	0
9817	0	0	0	0	0	0
53637	0	0	0	0	0	0
84971	0	0	0	0	0	0
100302226	0	0	0	0	0	0
65095	0	0	0	0	0	0
1032	0	0	0	1	0	0
10053	0	0	0	0	0	0
57153	1	0	0	1	0	0
147727	0	0	0	0	1	0
3609	1	1	1	0	1	0
81890	0	0	0	0	0	0
1785	0	0	0	1	0	0
693223	0	0	0	0	0	0
100616425	0	0	0	0	0	0
406976	0	0	0	0	0	0
102466737	0	0	0	0	0	0
11018	0	0	0	0	0	0
